MovieId,UserReviews,Sentiment
tt7126948,"This film is dribble . I absolutely love Kristen Wiig but she / her agent was asleep behind the wheel when they agreed to give her talent to this . I hope they paid her so much to be in this P. O. S. The script is horrendous. I know superhero movies are fantasy but this one was outrageous. They spent a lot on it and the visuals are impressive but still a magic stone common. A skimpy dressed poorly acted female Protagonists surely can't be the be what the world needs . Honestly the longer the film goes the worst it gets. It's set in 1984 for no purpose besides lowest common denominator jokes and outfits. I like superhero movies a lot but this film sucked . The plot was long winded , sappy and the acting fell short even though good actors. Weird to think films like this exist. I'll watch many superhero films again especially Tim Burton's Batman but I will never watch this again. I recon you skip it.",negative
tt7126948,"Lets not kid ourselves, 2017's Wonder Woman was no cinematic classic but when compared to this second outing, the 2017 Gal Gadot starring and Patty Jenkin's directed hit looks like the Citizen Kane of superhero films.",positive
tt7126948,"The predecessor to this turkey was a good watch, not great. Curious considering written by same principle author. This is a large fall-off mainly due to a chopped up, stupid, disjointed, and hokey story that tries to rely on a dumb wish-master premise that's been done before. The direction is bad, with the dialog sometimes laughably bad. The scenes are all over the place in a bad way. The movie feels like its gone through 20 re-writes in a bad way. This is what happens when ideas become a dime a dozen - grasping for straws, or too many writers become hamstrung.",negative
tt7126948,"Greetings again from the darkness. Some of the key elements that make Wonder Woman appealing is that she's smart, she's nice, she's dedicated to doing good, she's grounded in her history, and her use of her powers makes sense (in a comic book kind of way). Most of that holds true in filmmaker Patty Jenkins' sequel to her 2017 blockbuster WONDER WOMAN. So why did that one work so well, while this one falls short? It's not an easy question to answer, though it could be as simple as having the wrong target.",positive
tt7126948,"Sat down with my son, we were both really looking forward to seeing this. The opening sequence, that was decent I might add, ended then the mall sequence. Oh my. He looks at me, I look at him and he said ""this is terrible"". I couldn't have agreed more. This movie is a mess. Bad CGI, story that's all over the place and so much more. At two different points he wanted to shut it off but I talked him off the ledge. I was determined to finish, no matter what. I have been known to make bad decisions.",negative
tt7126948,"So with all the bad reviews I figured that maybe people were being drama llamas and it really couldn't be that bad - it's actually worst than that. I mean, I feel like a group of teens got together and wrote this for a school project - the plot is just so, well, absent. I do hope they make one more and redeem these characters a bit, they did not deserve this.",neutral
tt7126948,"This is, without question, one of the worst films I have seen in my life -- a paint-by-numbers approach to screenwriting, but by people who clearly can't count from one to two without getting lost. The saddest aspect here is that Kristen Wiig is utterly wasted here. Her character was the most engaging early on, but then the filmmakers don't seem to have any idea what sort of character they want her to be. What a waste of time and money.",negative
tt7126948,What a disaster movie. Every aspect in this movie is a pure garbage.,negative
tt7126948,"What a joke of a movie 2/10 .
It was like watching a made for TV children's movie from the 90s, bad editing, bad CGI, bad script, and the Plot was RIDICULOUS.",negative
tt7126948,"I saw my review posted with full text and now it is gone, not even readable from my account. They are purging negative reviews. Do not buy this terrible movie!! It is not worth 2.5 hrs of your time.",negative
tt7126948,"A visually stunning movie no doubt, good CGI work, great action coordination, and loved the costumes for Gadot and Wiig. However, the concept was almost laughable at times. The main villain was nothing more than a bumbling idiot running around granting wishes of all things. And for a movie set in the 80s, one of the greatest music decades ever, the only nod was one heavily altered version of Xanadu, missed opportunity.",neutral
tt7126948,That it's no longer the worst modern superhero film. Superman IV: Quest for Peace...you can also take a cleansing breath.,negative
tt7126948,"Compared to the original movie that made it a surprise hit at the summer box office, this 80s set flick has a confusing plot , bad CGI, and hardly a lot of 80s music against a score that almost sounds like a final fantasy video game.",neutral
tt7126948,I DO wonder what this would've been like an hour shorter.,positive
tt7126948,"'Wonder Woman 1984 (2020)' suffers from similar issues as its predecessor. It doesn't make a good first impression, as its opening is honestly pretty rough. Though its initial action scene has a few enjoyable moments, the first sequence that properly showcases the eponymous hero is really unconvincing and is possibly the worst one in the entire affair. Thankfully, then, the second act is considerably better than the first. Once again, a decent chunk of the film is solidly entertaining. It's a little slow (people who prefer to see Diana in her costume might be a bit disappointed), but it's perfectly fine and features quite a few compelling scenes. Perhaps surprisingly, its best elements are its characters and theme. Though it's often heavy-handed, the flick does a good job of exploring its interesting central concept, which is actually rather resonant and gives its characters something to struggle with internally. Pedro Pascal and Kristen Wiig are probably the movie's best aspects; their characters are distinct, unexpected and surprisingly believable. Pascal, especially, is a delight to watch as a charming but greedy businessman whose initially calm exterior slowly breaks down over the course of the story. Unlike its predecessor, the movie manages to successfully - and, I'll add, satisfyingly - see its theme through to its logical conclusion. Unfortunately, the film's quality drops significantly as it moves into its final act. After a fairly forced heel turn, the affair struggles to balance its human (though still overblown) stakes with its superhero action. It feels as though the final, CGI-fuelled fight is only included out of a pressure to confirm to the genre. The finale's actual conclusion brings things back down to a more relatable level, but by then most of the damage is done. Still, it's not a terrible sequence and its conclusion is actually shockingly effective. What isn't shockingly effective is the picture's denouement. This tacked-on ending (clearly a reshoot added due to the piece's pushed-back December release) is genuinely terrible, a Hallmark-esque moment that straight-up seems like a life-affirming commercial for, like, a beer or something. It's so bad that it almost sours the entire feature; you really have to remind yourself that this scene doesn't represent the quality of the overall thing. I mean, there are a few sequences that look, sound and, even, feel 'made for TV' (and one that annoyingly uses John Murphy's theme from 'Sunshine (2007)'), but nothing comes close to the cringe of the last pre-credits scene. So, overall, the film is a mixed bag. It does some things better than its predecessor, such as maintain a consistent theme and provide compelling villains, but it also does some things much worse and, even at its best, generally isn't as entertaining. However, it's not a bad picture, by any means. Frankly, some of the heavy criticism levelled towards is a bit excessive. 6/10.",neutral
tt7126948,"In the first 11 minutes, we see a child Diana having a great performance in a kind of Olympic Games of Amazons. Well, that was promising enough... Then, things change and we see for five minites adult Wonder Woman saving the they in a shopping mall. Despite some nonsense action scenes with the lasso, it seemed that the movie would have a vintage old-school superhero approach, what could also be very interesting. However, after that, the real film began as what it would be until the end: an embarassing and silly soap opera with poor script, a lot pf shallow self-help and inconsistent superpowers and magic. While both villains are ridiculous, the idea of Diana's dead lover possessing another man was even much worse! Script is not only cheesy as the worst cliché romantic comedies, but also quite lazy, as the evil rock of desires makes obvious. Cheetah's uprising, the invisible plane... everything had a bad and unintelligent explanation in the story, or simply was not explained, such as the weird flight (was that Supergirl?! Is that Hawkgirl?! I thought it was a Wonder Moman movie!). To resume: awful blockbuster. Gal Gadot also looks better when she is in superpower action full of CGI than when she is actually acting.",negative
tt7126948,Is this set in the 80's or not? Hard to tell with the inconsistent set and costumes. Disposable coffee cups like those at a gas station or Starbucks weren't around in that era. Kristen Wiig shines as always.,neutral
tt7126948,"This movie could easily lose half an hour or more, but that wouldn't help very much, the main story is ok, but the writing is quite inconsistent and the pace is terrible, after the first action scene the movie drags over one hour showing long, silly and boring scenes of the character coming and going, doing nothing.
When the main events unfold, it's quite a mess, and the characters keep running around like headless chicken.
The action is not impressive, nothing new to see.
Many things don't make any sense and I don't even want to start thinking about plotholes...
Quite a mess of a movie, it does have some good moments, but it's definitely not a good movie.",negative
tt7126948,"... in that I can enjoy a good one, but film noir and precode are really my preferred genres. From that perspective, I don't think that this movie is nearly as bad as everybody says.",negative
tt7126948,Just release the real one alredy i get it its a prank but its not funny i want the worthy wonder woman sequel i was peomised,neutral
tt7126948,"The first WW was a decent movie, the second installment is not.
The plot is basic, and has been done before. The setting is 1984, we get it, but really has no bearing on the story, at all. However, the movie sure made sure to show plenty of pastel colors and popped collars, because you know, the 80s.
The CGI is really bad in some places, and the action sequences are also stale and boring. This film does nothing to set up any future stories within the DCEU, or really shed any light on WW, other than the opening scene showing her as a child.
The worst part of all has to be the ending. Max Lord has to touch people to grant wishes, but at the end all he has to do is appear on TV? What!? Also, to break the wishes he granted, all a person has to do is renounce the wish. So in the end, WW really isn't needed at all.",negative
tt7126948,... Gal Gadot And Patty Jenkins: Hold our beers.,neutral
tt7126948,"Wonder Woman 1984 is a sad turn of a superhero movie. First, it's more of a soap opera with a dash of comedy. Secondly, it is far too long. Third, the CGI is utterly scary to look at, except for the combat sequence in the White House. The plot is thin and does not comply with its own rules and we do not have to constantly be told that Barbara is sexy. They could not even credit the Smithsonian Institution properly.",negative
tt7126948,"They need to unleash the auditors on this producer and film because, according to IMDB, this film had a budget of $200 million and yet this was the result.",neutral
tt7126948,"I wouldn't recommend this movie to anyone tbh. The whole ""body borrowed"" plot points are uncomfortable and I can't imagine it being allowed if the sexes flipped.",negative
tt7126948,"Really bad story, plot, writing; no point going any further than that. First four minutes was the best part, no wonder they used as a teaser. The movie was doomed after that due to the script.",negative
tt7126948,"I went to a theater to see this with my family in a DOLBY THEATER so I paid very hefty price (even when I have HBO MAX and could have save the money).
Well; to be very brief. The 4 stars if for the acting. Wiig and Pascal excellent, Gadot and Pines just OK but as always charismatic.",positive
tt7126948,So I just had to turn it off.,neutral
tt7126948,"1.- 90% of this movie is a Romance Comedy straight up from the late 80's, the other 10% is an action movie based on a comic book hero.
2.- Cristen Wigg as Cheetah might be the worst casting choice since Halley Berry as Catwoman.
3.- C.G.I. as mediocre as it can get.
4.- A lot of cringe inducing dialog
5- I am sorry for Gal Gadot, but after that Imagine viral video.... I couldn't concentrate on her performance.",neutral
tt7126948,JUST SAY NO,negative
tt7126948,Wonder Woman 3: (dadaa) Wonder Woman vs. Cat Woman!!!!!!!!,neutral
tt7126948,This is a classic example of a poorly written movie.,neutral
tt7126948,"I enjoyed the first Wonder Woman film and this sort-of-sequel started well with an Amazonian Ben Hur type C-Gen sequence where the young Diana Prince enters a kind of super-Triathlon event only to learn from it a moral which, so far as I can recall, had no real relevance to the succeeding story where, now fully-grown, she turns up for some reason in 1984.",positive
tt7126948,"The movie is flat, Plot holes all over the place and a ""beautiful message"" hidden somewhere in between Pedro Pascals over the top interpretation and a terrible writing",positive
tt7126948,We all wished for a good movie and the stone didn't work.,positive
tt7126948,"This sequel simple doesn't have the story. The first wonder woman was much better. The plot is too crazy, making wishes with a stone and then the wishes destroy the world? Didn't get it and didn't like how they brought Chris Pine back. Not good enough story. Just a let down.",negative
tt7126948,"This isn't the sort of film I would normally watch, but by chance I came to see it with no prior knowledge of what it's about nor how it's been generally received. I found it to be an incoherent, brash, overly-long, boring mess. A lot of ""stuff"" happened in this film, but it never felt like it mattered towards anything because character motivations weren't satisfactorily explained nor were the ramifications.",negative
tt7126948,It's Superwoman.,neutral
tt7126948,Leaking like a sieve with plot holes aplenty as Film Editing for Dummies is dispatched to the cutting room floor and the opportunity to build on the previous excellent performances becomes a bit of a blunder.,positive
tt7126948,"I'm going to be generous and say WW84 was at least fun. I wasn't bored, and it kept me watching with some enjoyable moments. Having said that, it is terribly underwhelming.",neutral
tt7126948,"2 1/2 hours of complete garbage. It was boring and slow, the few times there was any action it was poorly executed and the CGI isn't good at all.",negative
tt7126948,I was really looking forward to this film. Unfortunately this script was poorly executed and written so the sequel falls short. Villains are one dimensional and it is slow and mushy almost like a drama romance with such a trite story/plot that by the short amount of action starts in bits of pieces it's almost forced and feels odd against villains that really do not pose any threat. So many cliches and huge holes in the story and characters that WWoman focuses more in her compassion and empathy than on actually why she is really in 80s reality. And Kristen Wiig character Dr Poison is yet another twisted lost persona/villain that is interesting yet confusing what is her role like many others like Maxwell Lord you never feel is a real villain at all yet WWoman wants to stop him from ... laughable threat of getting people to stop asking for wishes. It's such a terrible story that even by the last Act when the real positive message comes forth it feels like forced conjecture and more cliche antics. It's shocking that a script could be green lit with so many disconnected parts that just don't work. I honestly don't know who these people are claiming it's a masterpiece but it's definitely not even remotely close to being as good as the last one. I'm giving it a 1 Star because my friends walked out of the film and that's pretty rare esp for solid DC fans. Better luck next time and please remember it's an action film not a feel good drama romance. And enough with the silly shoe and change of clothing scenes. What's next.. WWoman asking about lip stick colors to move the story ),neutral
tt7126948,Everything is wrong in this film; it comes across as some amateur dramatics first attempt at a play. You would think they must have run out of money or changed director multiple times to end up with this mess.,negative
tt7126948,"Dumb plot, bad special effects, uninteresting dialogue, long and boring. My wife wanted to see it, but no one in the family liked the movie. I gave it 3 stars because there are worse movies, but on the thumbs up / thumbs down scale, it is the latter.",negative
tt7126948,"In a movie where magic is possible as is established by the wishing stone it makes no sense that WW didnt just wish her dead boyfriend alive. Instead she wishes his soul to be back and he then possesses someone else body. In the credit they only refer to that guy as handsome guy, yet in the movie must have had some sort of life, yes?
Everybody in the movie sees handsome guy, he himself see himself as handsome guy as well as was shown when he looked in the mirror.
Then they have sex and WW acknowledges that its weird to have sex while he is another mans body. Which makes her a rapist and even een physical abuser considering the adventures they take on and the risks they takes with handsome guy's body.
Her credibility as a hero have been totally diminished after this movie. In the end she doesnt renounces her wish for the sake of the life handsome guy had, but only to have her powers back? What???",neutral
tt7126948,"Acting , BAD! 😭
Plot, WORSE! 😭
Tired Tropes, ALL OF THEM! 😭",negative
tt7126948,"Oh gawd, what were they (whoever) thinking! What a long, boring, load of tripe. So disappointing. Chris Pine along along with some nifty CGI were the only small redeeming things in this drama (hence 3 stars and not 1). It was barely funny, wit was entirely absent and the story line was snooze-worthy dull. A good dose of editing may have helped, but even then I'm sceptical. Only the last 40 mins is really worth watching, but even that is ruined by the writing with some really long sanctimonious diatribes. It was just awful.",negative
tt7126948,"I love Gal Gadot. I really like Chris Pine. I hated this movie. To be entirely honest, I should say I hated the first half of the movie which was more than I could stomach. I asked my wife if I could turn it off and she was already asleep. This is something you might expect if this was sequel number 20 and they had completely run out of ideas. Not sure what I expected but this was embarrassingly bad.",negative
tt7126948,Where to start? I'll just spill it out by the numbers.,neutral
tt7126948,"But I watched it through nonetheless just because Gal Gadot is always great as Diana and Chris Pine works well with her. But even Gal's magic starts to fade as this loser goes on and on and on. The plot and script of this movie have to be up there with the worst of all time for a major release. But to waste a talent like Gadot on this, geez, what a crime.",negative
tt7126948,"The first movie was full of awesomeness, they took it all away this movie. I know it was set in the 80's. but some scenes were really cheesy and campy... All I can do is pray for DC.",neutral
tt7126948,Don't waste your money. My family sat down tonight all very excited to watch. No more than me. All three of my children got up and walked away from the movie within first hour and my wife had a nap. I was determined to see it through. Pretty upset I wasted $30 on this.,neutral
tt7126948,"First 15 minutes are exciting, if not highly derivative of Harry Potter. After that, oh so, so many fails. Who sets a movie in the 80s and then proceeds to get everything about the period wrong? 80s music is limited to one 30 second snatch of a Frankie Goes To Hollywood deep cut in a forgettable scene. The opening sequence set in a mall sets the tone as ridiculous and it pretty much devolves from there.",negative
tt7126948,"We were so close. 2020, thanks to the COVID epidemic and its effect on film distribution, was very nearly the first year in ages without a single big-studio capesh-t movie, with the exception of Birds of Prey.",neutral
tt7126948,"I haven't laughed so much at a film in ages -
So thanks for that!",neutral
tt7126948,"""Wonder Woman 1984"" was the last hope for superhero movie fans in 2020. Gal Gadot as Diana is by far the best thing about the Wonder Woman franchise. She gets a new chance at love by a magical wish and now together they need to go against Max Lord and Cheetah.",positive
tt7126948,Very disappointed. Boring. many pointless timewasting scenes . bad acting by great actors. bad corny nonsensical script . totally illogical. The fireworks scene was a waste of time. many subliminal political messages . I had to force myself to watch til the end. The funny bits are lacking and not great. I would avoid this movie. So overrated. The story line is just very poorly made. Not great directing.,negative
tt7126948,"First 15 minutes was the best, and literally did not contribute to the story... not one bit.",positive
tt7126948,"This movie is utterly trash, perhaps worse than many 80's B movies. I was certainly expecting a good story line, excellent fighting action, stellar CGI, great acting, and convincing characters. What I got was a tiresome love story, villains that aren't truly dark, Toby Maguire era Spider-Man CGI, bad jokes, pedestrian level fight scenes, and a story line revolving around wishes. Diana must save the world from... wishes. You can't make this crap up. If they were going to make a movie set in 1984, then at least have a good 80's soundtrack!",neutral
tt7126948,With Wonder Woman bringing much needed colour and verve back to DC Films.,neutral
tt7126948,"I found myself watching ""Wonder Woman 1984"" on TV the other night when my mother walked in. After I told her the title, she asked ""Didn't (Steve) die in ('Wonder Woman')""? I said yes. Then she said, very confused: ""How did he come back?"" I explained that Diana discovers a legendary crystal which grants wishes and she wished for Steve to return, and he assumes another man's body. As I was saying this, not only did I realize how utterly lame this was, I could hear the Barbara character yelling: ""LAME!"" inside my head!",neutral
tt7126948,"I thought that the first Wonder Woman was bad, but was I ever wrong.",negative
tt7126948,"For such a highly anticipated movie this was one of the biggest letdowns. The cgi was so obvious and overdone and the acting was cheesy. It was a struggle to get through the film. We kept waiting on it to get better, or at least some awesome fight scene, and nothing happened. Seems fitting for the year 2020. They messed up on this one.",neutral
tt7126948,Reading the reviews here has been the best part of this movie. This felt like an afternoon bad DC animation ment for 10 year olds. And that's generous... Watch it for a laugh. Don't expect single thing carried over from the first movie. 👎👎👎👎👎,neutral
tt7126948,"I enjoyed the first movie. Gal Gadot is excellent as the golden hearted heroine in both films and is 3 of the 3 stars I gave for this stinker. Wow, what a lame story- just to crowbar in you know who it seems- why isn't someone somewhere saying no, this is rubbish! before it even gets off the ground? They tried to take what was good from the first movie but just ended up producing some crappy cheap fast-food version. McWonder Woman. I feel sorry for the actors. I remember seeing the main bad guy in the Buffy the Vampire Slayer series. So this jobbing actor gets a big-break in a blockbuster movie scenario and it's this one. Really not worth your time, watch something else.",neutral
tt7126948,"This movie was so bad I can't put into words.Not just sequel bad. Bad. I love action and fantasy, but this sequel is so bad I can no longer watch the original.",negative
tt7126948,"This is easily one of the worst sequels ever made.The cgi in the opening scene was hideous, and it stayed that way throughout. The story was poorly written and the plot was uninteresting. Also the first scene showing WW as a child, what was that about?? Didnt we get the back story in the original, was a waste of time. Movie is filled with cliches, especially the kristen wiig character(the nerd with glasses and frumpy clothes) Until of course she mkes a wish on a rock, and bam shes loses the glasses and now shes hot. Gal Gadot is perfectly cast as WW but she cant save the bad dialogue or poor storytelling. I'd be willing to give part 3 a go if they ditch the entire creative team behind this installment.",negative
tt7126948,"This is honestly one of the worst films I've ever seen. And no, not because I had high expectations and it was a mediocre film, but because it genuinley must have been made by children. It's honestly THAT bad.",negative
tt7126948,"Just when I wanted to get on the DC bandwagon, they return to junk movies. I'm forced to presume Gadot got a butt-load of money acting and sorta producing this one. Hopefully she uses that influence to do better (fingers crossed). Too long with nothing of real substance. WW storyline deserves better esp after success of first film.",neutral
tt7126948,The first Wonder Woman movie was a very successful movie and proves that you can give someone who didn't have much credit in the movie world a push and make the actress a star. That's what happened for Gal Gadot who played Wonder Woman.,positive
tt7126948,"I loved the first WW movie. It blew my mind. Mind you I am not a WW fan normally. After seeing the trailer for this new one it looked kind of crappy. When it came out reviews said it wasn't good. I finally took the leap (it's January now) and watched it, I was hoping maybe there was some redeeming thing in it. Instead I wish I could have my time back spent watching this.",neutral
tt7126948,"Silly story, weak meandering script, banal dialogue, slow pace, way too long. How on earth did this nonsense get green-lit?",negative
tt7126948,"This is a sequel to the 2017 Wonder Woman, set during WW1 times. This one is 1984 and the new ""war"" is an individual or two trying to take control of the whole world. That is facilitated by an ancient crystal that magically grants wishes.",neutral
tt7126948,"I loved the first Wonder Woman movie in the DCU movies and enjoyed it very much. As for the sequel I was very displeased. I felt as though it was really dragged out and didn't really for fill my want in a super hero movie. For a two and a half hour movie it was lacking. You don't see her as Wonder Woman for more than fifteen minutes in the beginning, ten minutes in the middle, and maybe twenty at the end with a very non-climatic ending at that. The love story was more of a main focal point than her actually being a superhero. All in all not pleased sad I wasted that time and definitely would never watch again.",positive
tt7126948,Can not believe Patty Jenkins has created this feature. If Wonder Woman is a milestone then WW84 is a typical summer movie,neutral
tt7126948,Lots of people wished for a sequel to Wonder Woman. Too bad they got their wish. What a hot mess. The first half of the movie was devoted to an homage to eighties decor and fashion. As if Patty Jenkins wanted to relive her childhood. She spent more time reveling in the fashions than she did the storyline. Except for Chris Pine and Kristopher Polaha the acting was so over the top that the actors literally chewed the scenery. There was constant monumental music in the background to keep reminding you that this is a superhero movie. Except it's not. Wonder Woman is a hapless victim throughout most of the movie. Two and a half hours I can never get back.,negative
tt7126948,"Why why why 2 hrs and 30 minutes, when there is nothing to offer. A family movie made the whole of my family so bored that we had to forward at many parts to just finish the movie. The most disappointing thing is that this movie ruined all of the charm that Gal Gadot had as Wonder Woman. This looked so fake and so bollywood.",negative
tt7126948,"I absolutely enjoyed it!
Loved Pedro Pascal and Kirsten Wigg, they were great supporting actors.
The young Diana flashback was my favorite part, ""I wish"" to see more of that 😉
And that cameo! It was awesome!",positive
tt7126948,"All I can say is, don't waste time on this movie. It's just a garbage movie. The story doesn't make sense, special effects are pathetic, and dialogues are weak. Watch something else.",negative
tt7126948,"I hope I am not alone in becoming disenfranchised by superhero franchises. The Avengers finally got it right towards the end where vulnerability was finally embued their ""immortal"" cast. I can digress where how none of these movies create a true ambiguity between good and evil, but Wonder Woman boils down to just making yet another character invincible. Whereas the revitalized Dark Knight showed us a flawed Batman, the Wonder Woman series is a Superman 1.0. I won't designate a higher number as Superman has not taken off much at all either.",neutral
tt7126948,"DC did it again, this movie is really bad, 2 and a half hours of boredom, nothing happens in all that time that is worthwhile, and the things that happen have no justification.",negative
tt10344522,"The previous reviewer complained that Rodrigo García's ""Four Good Days"" didn't go far enough in depicting its subject matter.",neutral
tt10344522,I was hooked on heroin for 10 years also....and I went through everything that was depicted in this movie. So stick your misrepresentation up your ass.... Oxy users... Brilliant performances by all. Don't let these Opiate users reviews wreck watching a masterpiece.,negative
tt10344522,This film is really touching. It tells the horrible struggles of both the addict and the family members. The story is raw and real. I think it's really worth watching.,negative
tt10344522,"Tragic circumstances lead to recalibration of words we can take for granted. Normally, we might think of a ""good"" day as one filled with friends, family, food, and fun. But families battered by the broken promises and crushing disappointments of substance abuse may find that for them a ""good"" day determined not by what it contains but by what it does not. In ""Four Good Days,"" based on a true story, a young addict must not use drugs for four days to receive a promising treatment. ""Good,"" for her and perhaps even more for her mother, means abstaining from drugs. The word ""love"" may not get re-calibrated for addiction, but it gets modified. We speak of ""tough love."" And so, when Molly (Mila Kunis), a strung-out addict who has been through rehab and relapsed more than a dozen times, shows up at her mother's house, instead of a warm welcome, she is turned away. Molly's mother Deb (Glenn Close) leans out of the door, her stillness in contrast to Molly's hopped-up shifts of tone. She has been lied to so much and stolen from so often she believes that it is best for Molly if those around her can impose firm boundaries. But Deb wants so badly to believe her. ""Whenever I've decided to engage with her it's always been with my eyes open,"" she says. But hope always pushes to try again, even when experience has shown us it will only break our heart. To the searing pain of the addiction/self-loathing hamster wheel, where ""life is a trigger"" and it seems the only way to bear the pain and loss and shame of addiction is to keep getting high. Drugs ruin lifes, and relationships, the only thing to do is surround yourself with people that support you, and love you. Family is the only thing that means a goddamn, you'll learn that. You've always got a reason! But it's always someone's else's fault!? At some point in your life, you are going to have to take responsibility.",negative
tt10344522,Coming from someone who has worked in the addiction field in just about every capacity as well as dealt with it in my personal life I feel this is a very accurate depiction of addiction. From the conflicted mother trying not to enable her kid but not being able to trust a word that comes out of her mouth. To the addict who wants to get clean but continues to struggle despite the disgust she has for her addiction. It's so accurate it makes me cringe. Phenomenal acting. The mother trying to control every aspect of the addicts life and just falling short is just way too accurate.,neutral
tt10344522,MIla looked battered & bruised; even knowing it's just a movie I still felt sorry for her. A good portrayal of how drugs can destroy a person & possibly their family. Would have liked to have seen more the direct physical/mental effects while actively engaged in her menu of drugs rather than just the post glimpses of effects & withdrawal.,neutral
tt10344522,"I can tell you think brings to light, very accurately, the balance between an addict trying to get clean and needing support, and not having any trust from those that can provide it. It's so accurate, so balanced, and ultimately demonstrates the broad impact that addiction has on everyone in the addict's universe. And....shut up MEG! 😉",neutral
tt10344522,"This is a beautiful emotional touching movie. It tackles a serious topic, that we've seen a lot in previous films, but it's still interesting and important to watch. The story is beautiful, sad, well written and unfolds beautifully. Performances by Glenn Close and Mila Kunis are both superb.",positive
tt10344522,This movie is great. It has great acting and a storyline. I don't understand people who rate movie like this one poorly. Give it a honest try.,positive
tt10344522,"I have read a lot of these reviews and I just wanted to add my opinion. Not all addicts are the same. What works for one might not work for another. But as a former user of opioids, I want to say that Subutex (buprenorphine) is a life saver. If only it was more accessible to addicts, so many lives would be saved. One pill can keep you from getting high for 72 hours and it can also take away the unbelievable pain addicts experience when withdrawing from narcotics. It is also much safer than something like methadone. Unfortunately, it can be hard to find a doctor that is licensed to provide this medication and it can be expensive. But I have been on it now for quite some time and it has kept me from relapsing. I'm not saying I don't have cravings. But taking the Subutex every day makes it impossible to get high even if I did slip up. One more thing I wanted to add. Opioid addiction can cause bad teeth just like meth addiction can. When you're too high to take care of your oral hygiene, it doesn't really matter which drug made you that way.",neutral
tt10344522,Based on true story. Great acting and great script. Definitely brought tears in my eyes while watching this movie.,positive
tt10344522,"I had tears in my eyes from the beginning of this movie. When it was over the flashes from my past were going through my head. My first thought "" I have to have my mother watch this with me, she cannot see this without me there""! Now, it was not always that way, see I became clean from using literally EVERY I could get my hands on and our relationship suffered tremendously. My only true love from the first time ( I didn't know what it was) HEROIN. It was everything! My love, soul, heartbreak, emotional blanket, my lover, my kiss, my pain, I mean it was EVERYTHING! This story isn't about her getting clean in my eyes, it's about all the pain that happens when you are the parent or the child and have seen this first hand or been there. I got sober at 18...almost 19. My mother and I today are so amazing but I still sometimes look at her and have to stop myself from tearing up. I put her into actual living hell. I'm 40 years old now. I haven't touched heroin once since the day I woke up and decided that was it. This movie moved me in so many ways.....the end.",neutral
tt10344522,"Very different from what Mila Kunis usually does but she pulled this off perfectly. The cast did well to make it believable which was essential because it's based on a true story. It's really worth a watch, I don't think it'll make you cry but it is a touching movie and it gives you an idea of what drug addiction costs victims and people around them.",neutral
tt10344522,"This is a great attempt and Kunis , Close, and Root are magnificent.",positive
tt10344522,"Greetings again from the darkness. Drug addiction provides bountiful harvesting for emotional message movies, though I'll admit to some difficulty in relating to the subject matter. Writer-director Rodrigo Garcia (ALBERT NOBBS, 2011) has worked with co-writer Eli Saslow to adapt Saslow's 2016 Washington Post article, ""How's Amanda: A story of truth, lies and American Addiction"". It's an all-too-common tale of how addiction ruins lives and tears families apart. If not for two strong lead performances, Garcia's latest movie would be just 'another log on the fire'.",negative
tt10344522,"I am a crisis/detox behavioral health technician and I believe this movie hit the nail on the head. I work with all kinds of drug addicts, patients and co-workers that were addicts. Most of which are really close friends.",neutral
tt10344522,"Lighthearted, but gripping tale of a drug addict (Mila Kunis) trying to come clean with the help of her mother (Glenn Close).",positive
tt10344522,"The reviews here and way harsh. I found this understatedly powerful, heartful and true. It really hits home, with some prime acting from the two and beautifully shot.",neutral
tt10344522,"I am an addict in recovery. Also had 12 detox, many therapie and most importantly, now I'm doing the 12 step program, which eventually still helps me today.. Recovery is not about getting a shot and your out. I've used the same stuff she got injected with,but that didn't work for me. It was her will to get better that helped her.",neutral
tt10344522,"This movie is about addiction and its effects on the user and his/her family. Plain and simple, addiction is addiction, and everyone caught up in the semantics of which drug has which effect, that is not the point of this important film. A standing ovation for Close and Kunis who captured the complicated roles a caregiver and an addict share. Seems like many of us have played these roles on one side or the other. It is nice to be validated, and for those suffering from addiction, keep up the fight!",neutral
tt10344522,"How could a loving mother turn her daughter away from her doorstep? Well,, ask the parent of a drug addict.",neutral
tt10344522,"My Review - Four Good Days
My Rating 6.5",positive
tt10344522,"'Four good days' is nothing if not a vehicle for Mila Kunis and Glenn Close. Whatever the size or tone of the parts, both are incredible actors and have demonstrated their skills time and again. This is easily the least glamorous role Kunis has ever taken on, and Close has likewise had few roles that seemed so down to earth. Both wield strong nuance and depth in their performances, realizing Molly and Deb with every ounce of emotion and range they possess. It's a joy to watch them here, and gratifyingly, they dominate the screen at almost all times. To that point, commendations as well to the makeup, hair, and wardrobe departments for their fine work in actualizing these characters.",positive
